idpaper,referencia,tiporef,anoref,siglaref,idiomaref,id_referencias,ni,trad.sn
4515,"Leite, J. C., Souza, C. S. (1997). A framework for the Semiotic Engineering of User Interface Languages. In Lucena, C. J. P. (ed.), Monografias em Ciência da Computação. Rio de Janeiro: PUC Rio, p. - .",O,1997,MONOGRAFIA,EN,153,,
4515,"Liszka, J. J. (1996). A General Introduction to the Semiotic of Charles Sanders Peirce. Bloomington and Indianapolis: Indiana University Press.",L,1996,Indiana University Press,EN,154,,
4515,"Nadin, M. (1988). Interface Design. Semiotica. Amsterdam, v. 69, n. 3/4, p. 269-302.",P,1988,Semiotica,EN,155,,
4515,"Nielsen, J. (1994). Usability Inspection Methods. New York: Jhon Wiley & Sons.",L,1994,Wiley,EN,156,,
4515,"Peirce, C. S. (1931-1935). Collected Papers of Charles Sanders Peirce. Vols. 1-6: Charles Hartshorme e Paul Weiss (ed.). Vol I: Principles of Philosophy; Vol. II: Elements of Logic; Vol. III: Exact Logic; Vol. IV: The Simplest Mathematics; Vol. V: Pragmatism and Pragmaticism; Vol VI: Scientific Metaphysics. Thrird Printing. Cambridge: Harvard University Press, 1974.",L,1974,Harvard University Press,EN,157,,
4515,"Rheinfrank, J., Evenson, S. (1996). Design Languages. In Winograd, T. (ed.), Bringing Design to Software New York: Addison-Wesley Publishing Company, p. 63-80.",L,1996,Addison-Wesley,EN,158,,
4515,"Santaella, L. (1996). O que é Semiótica. 12.ed.. São Paulo: Editora Brasiliense.",L,1996,Editora Brasiliense,PT,159,,
4515,"Schon, D. A. (1990). The Design Process. In Howard, V. A. (ed.), Varieties of Thinking: Essays from Harward Philosophy of Education. New York: Routhdge, p. 111-141.",L,1990,Routhdge,EN,160,,
4515,"Sebeok, T. A. (1994). Signs ? An Introduction to Semiotics. Toronto: University of Toronto Press Incorporated.",L,1994,University of Toronto Press,EN,161,,
4515,"Winograd, T. (1996). Comentários sobre o artigo Design Languages. In Winograd, T. (ed.), Bringing Design to Software. New York: Addison-Wesley Publishing Company, p. 64.",L,1996,Addison-Wesley,EN,162,,
4516,"Andersen, P. B. Holmqvist, B. and Jensen, J. F. ""The Computer as Medium"". Cambridge Univ. Press, 1993.",L,1993,Cambridge University Press,EN,163,,
4516,"de Souza, C. S. ""The Semiotic Engineering of Concreteness and Abstractness: From User Interface Languages to End User Programming Languages"". Dagstuhl Seminar on Informatics and Semiotics. Feb., 1996.",C,1996,DagstuhlIS,EN,164,,
4516,"de Souza, C. S. ""The Semiotic Engineering of User Interface Languages"". International Journal of Man-Machine Studies (1993) 39, 753-773.",P,1993,IJMMS,EN,165,,
4516,"Eco, U. ""A Theory of Semiotics"". Indiana Univ. Press, 1976.",L,1976,Indiana Univ. Press,EN,166,,
4516,"Greenberg, S. and Roseman, M. ""Groupware Toolkits for SynchronousWork"". Trends in CSCW, JohnWiley Sons Ltd. Ed. M. Beaudouin-Lafon.",L,1999,JohnWiley Sons,EN,167,,
4516,"Grudin, J.""Groupware and Social Dynamics: Eight Challenges for Developers"". CACM, Jan. 1994, Vol. 37, No.1, 93-58.",P,1994,CACM,EN,168,,
4516,"Gutwin, C., Greenberg, S. and Roseman, M. ""Workspace Awareness in Real-Time Distributed Groupware: Framework, Widgets, and Evaluation"". Proc. of HCI?96.",C,1996,HCI,EN,169,,
4516,"Hazemi, R. andMacaulay, L. ""Requirements for Graphical User Interface Development Environments for Groupware"". Interacting with Computers, Vol. 8, No. 1, 1996, 69-88.",P,1996,IwC,EN,170,,
4516,"Jackobson, R. ""Linguística e Comunicação"". Ed. Cultrix. São Paulo, 1970. Capítulo 4, 73-87.",L,1970,,PT,171,,
4516,"Laufer, C. and Fuks, H. ""Distributed Administration - Service Integration on The World Wide Web"". WebNet 97, Toronto, Canada, November 1997.",C,1997,WEBNET,EN,172,,
4516,"Leite, J. ""Um Framework para a Engenharia Semiótica de Linguagens de Interfaces de Usuário"". Forthcoming Ph.D. thesis, Departamento de Informática, PUC-Rio, 1998.",T,1998,TESE,PT,173,,
4516,"Leite, J. and de Souza, C. ?A Framework for the Semiotic Engineering of User Interface Languages?.MCC10/97, Informatics Department of PUC-Rio. Rio de Janeiro, 1997.",C,1997,MCC10,EN,174,,
4516,"Martins, I. ""Um Instrumento de Análise Semiótica para Linguagens Visuais de Interfaces"". Ph.D. thesis, Departamento de Informática, PUC-Rio, 1998.",T,1998,Doutorado,PT,175,,
4516,"Nadin, M. ""Interface Design: A Semiotic Paradigm"". Semiotica 69 - 3/4 (1988), 269-302.",P,1988,Semiotica,EN,176,,
4516,"Paris, C., Swartout, W., Mann, W. ""Natural Language Generation in Artificial Intelligence and Computational Linguistics"". Kluwer Academics, 1991.",L,1991,,EN,177,,
4516,"Peirce, C. S. ""Collected Papers"". Harvard University Press. 1931-1958.",L,1958,Harvard University Press,EN,178,,
4516,"Perspection Inc. ""Microsoft PowerPoint at a Glance"". Microsoft Press, 1997.",L,1997,Microsoft Press,EN,179,,
4516,"Prates, R.O., de SOUZA, C.S. and GARCIA, A.C.B. ""A Semiotic Framework for Multi-User Interfaces"". SIGCHI Bulletin, April 1997, 28-39.",O,1997,Bulletin,EN,180,,
4517,"C. Kehoe and J. Pitkow. Surveying the territory: GvÚs five www user surveys. The World Wide Web Journal, 1(3), 1996.",P,1996,WWW Journal,EN,181,,
4517,"Huberman, B.,et al. Strong regularities in world wide web surfing. Xerox Palo Alto Reseach Center, 1998.",O,1998,,EN,182,,
4517,IBOPE. 2a. Pesquisa Cadê/IBOPE. http://www.ibope.com.br/cade97/welcome.htm.,O,,ibope,,183,,
4517,National Laboratory for Applied Network Research. Squid Internet Object Cache. http://squid.nlanr.net/Squid/.,O,,http,EN,184,,
4517,POP-MG. Ponto de Presença da Internet em Minas Gerais. http://www.pop-mg.rnp.br.,O,,http,PT,185,,
4517,S.A. Internet Esoterica Novas Tecnologias de Informação. Home Page. http://www.esoterica.pt/home.html.,O,,http,PT,186,,
4517,"V. Almeida, M. Cesário, R.Fonseca,W. Meira Jr. , and C. Murta. The influence of geographical and cultural issues on the cach e proxy server workload. In Proceedings of WWW7, 1998.",C,1998,WWW,EN,187,,
4518,"Bajaj, C.; Zhang, P.; Chatuverdi, A. - Broked Collaborative Infrastrucure for CSCW - Proceedings of 4th IEEE Workshop on Enabling Technologies: Infrastrucure for Collaborative Enterprises, Berkley Springs, West Virginia, IEEE Computer Society Press, 1995, pp.207-214.",C,1995,WETICE,EN,188,,
4518,"Dourish, P.; Bellotti, V. - Awareness and Coordination in Shared Workspace - Conference on Computer-Supported Cooperative Work; October-November 1992, pp. 107-114",C,1992,CSCW,EN,189,,
4518,"Ellis, C. A.; Gibbs, S. J.; Rein, G. L. ? Groupware: Some Issues and Experiences; CACM; 34 (1), January 91, pp.39-58.",P,1991,CACM,EN,190,,
4518,"Galina, S. V. R. - Um Ambiente Integrado de Trabalho Cooperativo com Suporte Computadorizado para Apoio à Engenharia Simultânea, dissertação de Mestrado, Programa de Pós-graduação em Ciência da Computação, UFSCar, agosto 1997.",D,1997,Mestrado,PT,191,,
4518,GroupKit-:URL:http://www.cpsc.ucalgary.ca/projects/grouplab/projects/groupkit/index.html (02/08/98),O,,http,,192,,
4518,GroupSystems - Ventana - URL: http://www.ventana.com,O,,http,,193,,
4518,"Grudin, J. - Computer-Supported Cooperative Work: History and Focus - Computer; 27 (5), May 1994, pp. 19-26.",P,1994,Computer,EN,194,,
4518,"Ishii, Hiroshi; Miyake, Naomi - Toward an Open Shared Workspace: Computer and Video Fusion Approach of Teamworkstation - CACM; 34 (12), December 91, pp. 37-50.",P,1991,CACM,EN,195,,
4518,"Nunamaker, J. F. - Electronic Meeting Systems to Support Group Work - CACM; 34 (7), July 91, pp. 40-61.",P,1991,CACM,EN,196,,
4518,"Okada, K.; Maeda, F.; Ichikawaa, Y. and Matsushita, Y. - Multiparty VideoConferencing at Virtual Social Distance: Majic Design, In Furuta, R and Neuwirth, C. (Eds.) CSCW94 (Oct, Chapel Hill), ACM Pub, New York, 1994, pp 385-393",C,1994,CSCW,EN,197,,
4518,"Sohlenkamp, M. and Chwelos - Integrating Communication, Cooperation and Awareness: The DIVA Virtual Office Environment, In Furuta, R & Neuwirth, C. (Eds.) CSCW94 (October, Chapel Hill), 1994, pp. 331-343.",C,1994,CSCW,EN,198,,
4519,"Card, S. K., Moran, T. P., Newell. A. The psychology of human-computer interaction. LEA, 1983.",L,1983,Lawrence Earlbaum,EN,199,,
4519,"Coutaz, J. et al. MATIS: a UAN description and Lesson Learned. Amodeus Project Document: System Modelling/WP14, Jun. 1993.",O,1993,,EN,200,,
4519,"Foley, J. D. et al. Computer Graphics: principles and practice. Addison-Wesley, 2nd. ed., Jan. 1989.",L,1989,Addison-Wesley,EN,201,,
4519,"Gong, R., Kieras D. A validation of the GOMS model methodology in the development of a specialized, commercial, software application. In CHI?94 Conference Proceedings: Human factors in computingsystems, pp. 351-357, ACM, 1994. Austin.",C,1994,CHI,EN,202,,
4519,"Green, M. A survey of three dialogue models. ACM Trans. Graph., v. 5, n. 3, pp. 244-275, Jul. 1986.",P,1986,ACM Trans. Graph.,EN,203,,
4519,"Gugerty, L. The use of analytical models in human-computer-interface design. Int. J. Man-Machine Studies, pp. 625-660, 1993.",P,1993,IJMMS,EN,204,,
4519,"Harel, D. Statecharts: a visual formalism for complex systems. Science of Computer Programming, v. 8, n. 3, pp. 231-274, Jun. 1987.",P,1987,Science of Computer Programming,EN,205,,
4519,"Hartson, H. R., Siochi, A. C., Hix, D. The UAN: A User-Oriented Representation for Direct Manipulation Interface Designs. ACM Trans. On Information Systems, v. 8, n. 3, pp. 181-203, Jul. 1990.",P,1990,JInfoSys,EN,206,,
4519,"Hix, D., Hartson H. R. Developing user interfaces: ensuring usability through product and process. John Wiley and Sons, 1993.",L,1993,Wiley,EN,207,,
4519,"Irving, P. P. S., Irving, J. E. A GOMS analysis of the advanced automated cockpit. In CHI?94 Conference Proceedings: Human factors in computing systems, pp. 344-350. ACM, 1994. Austin.",C,1994,CHI,EN,208,,
4519,"Jacob, R. J. K. A specification language for direct-manipulation interfaces. ACM Trans. Graph., v. 5, n. 4, pp. 283-317, Oct. 1986.",P,1986,ACM Trans. Graph.,EN,209,,
4519,"Jacob, R. J. K. Using formal specifications in the design of a human-computer interface. In N. Gehani e A.",P,1983,CACM,EN,210,,
4519,"Jambon, F., Karsenty, L. Formalisation des Interfaces et Travail Coopératif: Quelles Conséquences? IHM?94: Sixièmes journées sur l?ingénierie des Interfaces Homme-Machine, Lille, Déc. 1994.",C,1994,IHM,FR,211,,
4519,"Karat, J., Dayton, T. Taking design seriously: exploring techniques useful in HCI design. ACM SIGCHI Bulletin, v. 22, n. 2, pp. 26-33, Oct. 1990.",O,1990,Bulletin,EN,212,,
4519,"Kieras, D. E. GOMS modeling of user interfaces using NGOMSL. In CHI?94 Conference Proceedings: Human factors in computing systems, pp. 371-372. ACM, 1994. Austin.",C,1994,CHI,EN,213,,
4519,"Kieras, D. E. Towards a pratical GOMS model methodology for user interface design. In M. Helander, ed., Handbook of Human Computer Interaction, pp. 135-157. Elsevier, 1988.",L,1988,Elsevier,EN,214,,
4519,"Laurel, B. The art of human-computer interface design. Addison-Wesley, 1990.",L,1990,ADDISON WESLEY,EN,215,,
4519,"Lucena, F. N. Construção de interfaces homem-computador: o uso de estadogramas na especificação e implementação de controle de interface. Tese de Mestrado, IMECC, Universidade Estadual de Campinas, Mar. 1992. Mestrado em Ciência da Computação.",D,1992,Mestrado,PT,216,,
4519,"Mafuz, R. G., Silva, E. J. Um compilador para a linguagem UAN. Relatório Técnico 013/96. Departamento de Computação, Universidade Federal de Ouro Preto, Dez. 1996.",R,1996,Relatório,PT,217,,
4519,"Moran, T. The command language grammar: a representation for the user interface of interactive computer systems. Int. J. Man-Machine Systems, v. 15, n. 1, pp. 3-51, Jul. 1981.",P,1981,International Journal of Man- Machine Studies ,EN,218,,
4519,"Payne, S. J. Task-action grammars: a model of the mental representation of task languages. Human Computer Interaction, v. 2, pp. 93-133, 1986.",P,1986,HCI,EN,219,,
4519,"Reisner, P. Formal grammar and human factors design of an interactive graphics system. IEEE Trans. Soft. Eng., v. SE-7, n. 2, pp.229-240, Mar. 1981.",P,1981,IEEE Trans. Soft. Eng.,EN,220,,
4519,"Shneiderman, B. Designing the user interface: strategies for effective human-computer interaction. Addison-Wesley, 2nd. ed., 1992.",L,1992,Addison-Wesley,EN,221,,
4519,"Silva, E. J. Representação em projeto de interfaces homem-computador: estudo, aplicação e propostas de extensão no formalismo UAN. Tese de Mestrado. Faculdade de Engenharia Elétrica, Universidade Estadual de Campinas, Jul. 1995.",D,1995,Mestrado,PT,222,,
4519,"Siochi, A. C., Hartson, H. R. Task-oriented representation of asynchronous user interfaces. In CHI´89 Conference Proceedings: Human factors in computers systems, pp. 183-188. ACM, May 1989, Austin.",C,1989,CHI,EN,223,,
4519,"Siochi, A. C., Hix, D., Hartson, H. R. The UAN: a notation to support user-centered design of direct manipulation interfaces. In John Karat, Ed., Taking Software Design Seriously, pp. 157-194. Academic Press, 1991.",L,1991,Academic Press,EN,224,,
4520,"Fritsch, E. F. STI - Sistema de Treinamento de Intervalos. Anais do Simpósio Brasileiro de Computação e Música, Recife: Departamento de Música / UFPE, 1996. pp.45-55.",C,1996,SBCM,PT,225,,
4520,"Lewis, C.; Rieman, J. Task-Centered User Interface Design: A pratical Introduction. Disponível por ftp anonymous em: ftp.cs.colorado.edu (Jan. 1997)",O,1997,http,EN,226,,
4520,"Nemetz, F.; Winckler M. A. A.; de Lima, J. V. Evaluating Evaluation Methods for Hypermedia Applications. Short Paper publicado na seção Poster no Proceedings em CD-ROM do ED-MEDIA & ED-TELECOM. Calgary, CA. 1997.",C,1997,ED-MEDIA,EN,227,,
4520,"Nielsen, J. Heuristic Evaluation. Disponível por http em: www.useit.com/papers/heuristic (Jan. 97).",O,1997,,EN,228,,
4520,"Nielsen, J. Usability Engineering. AP Professional, Mountain View EUA. 1993. 362 p.",L,1993,AP Professional,EN,229,,
4520,"Nielsen, J.; Mack, R. L.; Usability inspection methods. John Wiley & Sons Inc. New York, 1994, 413 p.",L,1994,Wiley,EN,230,,
4520,"Winckler, M.A.A Um Estudo de Técnicas para Avaliação de Usabilidade. CPGCC - UFRGS, Porto Alegre, 1997. (Trabalho Individual I nº 688).",O,1997,Trabalho individual,PT,231,,
4521,"Adler, P. and Winograd, T. (1992). Usability: Turning Technologies into Tools. Oxford University Press.",L,1992,Oxford University Press,EN,232,,N
4521,"Apple Computer (1992). Macintosh Human Interface Guidelines. Addison-Wesley, Reading, Mass.",L,1992,Addison-Wesley,EN,233,,
4521,"Barbosa, S. D. J. (1999). Programação via Interface. PhD. Thesis. Dept. of Informatics, PUC-Rio, Rio de Janeiro.",T,1999,,PT,234,,
4521,"Barbosa, S., Cara, M. P., Cereja, J. R., da Cunha, C. K. V. and de Souza, C. S. (1997). Interactive Aspects in Switching between User Interface Language and End-User Programming Environment: A Case Study. Proc. of the III Workshop on Multimedia, Hypermedia and Human- Computer Interaction (WOMH?97), pp. 107-118.",C,1997,WOMH,EN,235,,
4521,"Chang, S. K. (1990). Visual Languages and Visual Programming. New York, Plenum Press.",L,1990,Plenum,EN,236,,
4521,"Cypher, A. (ed) (1993). Watch What I Do: Programming by Demonstration. Cambridge, MA. The MIT Press.",L,1993,MIT Press,EN,237,,
4521,"de Souza, C. S. (1993). The Semiotic Engineering of User Interface Languages. International Journal of Man- Machine Studies, 39: 753-773.",P,1993,IJMMS,EN,238,,
4521,"de Souza, C. S. (1996). The Semiotic Engineering of Concreteness and Abstractness: From User Interface Languages to End User Programming Languages. Dagstuhl Seminar on Informatics and Semiotics, Schloss Dagstuhl.",C,1996,DagstuhlIS,EN,239,,
4521,"DiGiano, C. (1996). A Vision of Highly-Learnable End- User Programming Languages. Position Statements of Child?s Play?96.",C,1996,CHIPlay,EN,240,,
4521,"Eisenberg, M. (1995). Programmable Applications: Interpreter meets Interface. SIGCHI Bulletin 27(2): 68-93.",O,1995,Bulletin,EN,241,,
4521,"Gentner, D. and Nielsen, J. (1996). The Anti-Mac Interface. Communications of the ACM, 39(8): 70-82.",P,1996,CACM,EN,242,,
4521,Homesite 3.0 HTML Editor (1998). Web page available at URL .,O,1998,,EN,243,,
4521,"Microsoft Corporation (1995). The Windows Interface Guidelines for Software Design. Redmont, Microsoft Press.",L,1995,Microsoft Press,EN,244,,
4521,"Myers, B. (1986). Visual Progamming, Programming by Example, and Program Visualization: A Taxonomy. Proc. of ACM CHI?86, pp. 59-66.",C,1986,CHI,EN,245,,
4521,"Myers, B. (ed) (1992). Languages for Developing User Interfaces. Boston, Ma. Jones and Bartlett.",L,1992,Jones and Bartlett,EN,246,,
4521,"Nardi, B. A. (1993). A Small Matter of Programming: Perspectives on End User Computing. Cambridge, MA. The MIT Press.",L,1993,MIT Press,EN,247,,
4521,"Raposo, A. B. (1996). Um Sistema Interativo de Animação no Contexto ProSIm. M.Sc. Thesis, DCA - FEEC - UNICAMP. Available at the URL .",T,1996,,PT,248,,
4521,"Raposo, A. B. (1997). Uma Linguagem para Desenvolvimento de Roteiros de Animação. Internal Report, 003/97 - DCA - FEEC - UNICAMP. Available at the URL .",R,1997,report,PT,249,,
4521,"Shneiderman, B. (1992). Designing the User Interface: nd Strategies for Effective Human-Computer Interaction. 2 Ed., Addison-Wesley.",L,1992,Addison-Wesley,EN,250,,
4521,"Stenning, K. and Gurr, C. (1997). Human-formalism interaction: Studies in communication through formalism. Interacting with Computers, 9: 111-128.",P,1997,IwC,EN,251,,
4522,"Bowman, D. Hodges, L. (1998) A Methodology for the evaluation of Travel Techniques for Immersive Virtual Environments. GVU. TR98-04. Available at ftp://ftp.cc.gatech.edu/pub/gvu/ tr/1998/98-04.pdf",O,1998,,EN,252,,
